Ticker,Ticker_Long_Form,Direction,Exposure (%),P/L (%),Total Value (%),Username
BTC,Bitcoin,Long,37.55,11.61,39.76,edouardbouvet
ETH,Ethereum,Long,23.54,2.25,22.83,edouardbouvet
XRP,XRP,Long,23.5,1.76,22.69,edouardbouvet
EURCHF,EUR/CHF,Long,14.01,0.81,13.4,edouardbouvet
