Ticker,Ticker_Long_Form,Direction,Exposure (%),P/L (%),Total Value (%),Username
CDLX,Cardlytics Inc,Long,27.29,-14.87,21.99,financialfemme
VSAT,Viasat Inc.,Long,12.45,-6.68,11.0,financialfemme
COUR,Coursera Inc.,Long,11.49,19.95,13.05,financialfemme
UPWK,Upwork Inc,Long,10.53,64.39,16.39,financialfemme
OLPX,OLAPLEX HOLDINGS INC,Long,8.04,46.02,11.12,financialfemme
QRTEA,Qurate Retail Group inc,Long,5.74,-39.18,3.31,financialfemme
