Ticker,Ticker_Long_Form,Direction,Exposure (%),P/L (%),Total Value (%),Username
CDLX,Cardlytics Inc,Long,36.36,-16.58,27.78,victorgoyvaerts
VSAT,Viasat Inc.,Long,13.84,-20.66,10.06,victorgoyvaerts
COUR,Coursera Inc.,Long,12.3,13.24,12.76,victorgoyvaerts
UPWK,Upwork Inc,Long,10.0,70.24,15.59,victorgoyvaerts
BYON,Beyond Inc,Long,9.82,-20.22,7.18,victorgoyvaerts
FXPO.L,Ferrexpo PLC,Long,9.23,157.36,21.75,victorgoyvaerts
QRTEA,Qurate Retail Group inc,Long,8.45,-36.93,4.88,victorgoyvaerts
