Ticker,Ticker_Long_Form,Direction,Exposure (%),P/L (%),Total Value (%),Username
BTC,Bitcoin,Long,37.52,10.12,39.34,edouardbouvet
ETH,Ethereum,Long,23.52,2.73,23.01,edouardbouvet
XRP,XRP,Long,23.48,2.21,22.86,edouardbouvet
EURCHF,EUR/CHF,Long,14.0,0.38,13.38,edouardbouvet
